accuracy,filter_size,leaky_relu,learning_rate,n_filters,p_dropout,search_type,stride,weight_decay
0.5183,3.0,1.0,0.0010663187710802993,128.0,0.5,bayes,3.0,0.01
0.5083,3.0,1.0,0.0010668330696778957,128.0,0.5,bayes,3.0,0.01
0.5154,3.0,1.0,0.0010656396840232653,128.0,0.5,bayes,3.0,0.01
0.5117,3.0,1.0,0.000931259312877352,128.0,0.5,bayes,3.0,0.01
0.5134,3.0,1.0,0.0009272465569675692,128.0,0.5,bayes,3.0,0.01
0.5156,3.0,1.0,0.0010666192096466178,128.0,0.5,bayes,3.0,0.01
0.5173,3.0,1.0,0.0010670667281521432,128.0,0.5,bayes,3.0,0.01
0.5178,3.0,1.0,0.0010676058607878775,128.0,0.5,bayes,3.0,0.01
0.5156,3.0,1.0,0.0010680796475877096,128.0,0.5,bayes,3.0,0.01
0.5089,3.0,1.0,0.0009328760967388175,128.0,0.5,bayes,3.0,0.01
0.5121,3.0,1.0,0.0010688588435753517,128.0,0.5,bayes,3.0,0.01
0.5144,3.0,1.0,0.0010687461059174857,128.0,0.5,bayes,3.0,0.01
0.5091,3.0,1.0,0.0009314245950846746,128.0,0.5,bayes,3.0,0.01
0.5098,3.0,1.0,0.0009294134050680051,128.0,0.5,bayes,3.0,0.01
0.5103,3.0,1.0,0.0010696790068161935,128.0,0.5,bayes,3.0,0.01
0.5095,3.0,1.0,0.0009279554756224073,128.0,0.5,bayes,3.0,0.01
0.5118,3.0,1.0,0.0009265088473402978,128.0,0.5,bayes,3.0,0.01
0.516,3.0,1.0,0.0008564340787505895,128.0,0.5,bayes,3.0,0.01
0.5101,3.0,1.0,0.0008539642997290091,128.0,0.5,bayes,3.0,0.01
0.5137,3.0,1.0,0.0010685303586948276,128.0,0.5,bayes,3.0,0.01
0.5102,3.0,1.0,0.0010686372645419186,128.0,0.5,bayes,3.0,0.01
0.5194,3.0,1.0,0.001068033104571228,128.0,0.5,bayes,3.0,0.01
0.509,3.0,1.0,0.0010684692956095653,128.0,0.5,bayes,3.0,0.01
0.5132,3.0,1.0,0.0009255853595023413,128.0,0.5,bayes,3.0,0.01
0.5181,3.0,1.0,0.0010677712606537932,128.0,0.5,bayes,3.0,0.01
0.5125,3.0,1.0,0.0010682541191831653,128.0,0.5,bayes,3.0,0.01
0.511,3.0,1.0,0.0010682814931484907,128.0,0.5,bayes,3.0,0.01
0.5071,3.0,1.0,0.0009456765951098989,128.0,0.5,bayes,3.0,0.01
0.5083,3.0,1.0,0.0010674734777901015,128.0,0.5,bayes,3.0,0.01
0.518,3.0,1.0,0.0010665415330330494,128.0,0.5,bayes,3.0,0.01
0.5125,3.0,1.0,0.0009218868511269946,128.0,0.5,bayes,3.0,0.01
0.5222,3.0,1.0,0.0009222564087170312,128.0,0.5,bayes,3.0,0.01
0.5156,3.0,1.0,0.001064639026096307,128.0,0.5,bayes,3.0,0.01
0.5206,3.0,1.0,0.0010651112438297594,128.0,0.5,bayes,3.0,0.01
0.5099,3.0,1.0,0.0010629068643074715,128.0,0.5,bayes,3.0,0.01
0.5122,3.0,1.0,0.0009231197981885715,128.0,0.5,bayes,3.0,0.01
0.508,3.0,1.0,0.0010651390977889938,128.0,0.5,bayes,3.0,0.01
0.5118,3.0,1.0,0.001063826383295396,128.0,0.5,bayes,3.0,0.01
0.5186,3.0,1.0,0.0009281031069649961,128.0,0.5,bayes,3.0,0.009702706725984932
0.5149,3.0,1.0,0.0009242284347462116,128.0,0.5,bayes,3.0,0.01
0.5171,3.0,1.0,0.0010629128463578857,128.0,0.5,bayes,3.0,0.01
0.5158,3.0,1.0,0.0010633225668274717,128.0,0.5,bayes,3.0,0.01
0.5136,3.0,1.0,0.0010638276238892888,128.0,0.5,bayes,3.0,0.01
0.5131,3.0,1.0,0.0009268852703154982,128.0,0.5,bayes,3.0,0.01
0.5142,3.0,1.0,0.00106419309589727,128.0,0.5,bayes,3.0,0.01
0.5093,3.0,1.0,0.001023486164260577,128.0,0.5,bayes,3.0,0.01
0.5099,3.0,1.0,0.0010636881587876984,128.0,0.5,bayes,3.0,0.01
0.5177,3.0,1.0,0.0010631814145424419,128.0,0.5,bayes,3.0,0.01
0.5104,3.0,1.0,0.001063633283444421,128.0,0.5,bayes,3.0,0.01
0.508,3.0,1.0,0.0009257233935384161,128.0,0.5,bayes,3.0,0.01
0.5058,3.0,1.0,0.0010634769565865847,128.0,0.5,bayes,3.0,0.01
0.5107,3.0,1.0,0.0010614354376098727,128.0,0.5,bayes,3.0,0.01
0.5141,3.0,1.0,0.0010610791130866218,128.0,0.5,bayes,3.0,0.01
0.5148,3.0,1.0,0.0009213890589838628,128.0,0.5,bayes,3.0,0.01
0.5165,3.0,1.0,0.0010613366642355895,128.0,0.5,bayes,3.0,0.01
0.5115,3.0,1.0,0.0009229371301152249,128.0,0.5,bayes,3.0,0.01
0.5151,3.0,1.0,0.0009227210923507835,128.0,0.5,bayes,3.0,0.01
0.511,3.0,1.0,0.0009058979283608751,128.0,0.5,bayes,3.0,0.0017744597096520198
0.5108,3.0,1.0,0.0010632116184776206,128.0,0.5,bayes,3.0,0.01
0.5175,3.0,1.0,0.0010629308697739355,128.0,0.5,bayes,3.0,0.01
0.5141,3.0,1.0,0.0009250098020988079,128.0,0.5,bayes,3.0,0.01
0.5122,3.0,1.0,0.0009152721098135173,128.0,0.5,bayes,3.0,0.01
0.5112,3.0,1.0,0.0010646991545035245,128.0,0.5,bayes,3.0,0.01
0.5143,3.0,1.0,0.0010634720183029707,128.0,0.5,bayes,3.0,0.01
0.5128,3.0,1.0,0.0010638052901662672,128.0,0.5,bayes,3.0,0.01
0.5138,3.0,1.0,0.0009184810232052633,128.0,0.5,bayes,3.0,0.01
0.512,3.0,1.0,0.0010639796689693927,128.0,0.5,bayes,3.0,0.01
0.5167,3.0,1.0,0.0010640695028623656,128.0,0.5,bayes,3.0,0.01
0.5175,3.0,1.0,0.0010643281617440312,128.0,0.5,bayes,3.0,0.01
0.5144,3.0,1.0,0.0008516033642454128,128.0,0.5,bayes,3.0,0.01
0.5139,3.0,1.0,0.0010634574183804944,128.0,0.5,bayes,3.0,0.01
0.5127,3.0,1.0,0.0009281129537877124,128.0,0.5,bayes,3.0,0.01
0.5128,3.0,1.0,0.00106515232532806,128.0,0.5,bayes,3.0,0.01
0.5101,3.0,1.0,0.0009286892681314757,128.0,0.5,bayes,3.0,0.01
0.5131,3.0,1.0,0.0009215368488830956,128.0,0.5,bayes,3.0,0.01
0.513,3.0,1.0,0.0010643943933855745,128.0,0.5,bayes,3.0,0.01
0.5104,3.0,1.0,0.0010645352194082452,128.0,0.5,bayes,3.0,0.01
0.5164,3.0,1.0,0.0009284156893572459,128.0,0.5,bayes,3.0,0.01
0.5127,3.0,1.0,0.0009299683431403848,128.0,0.5,bayes,3.0,0.01
0.5166,3.0,1.0,0.001064116421711104,128.0,0.5,bayes,3.0,0.01
0.5187,3.0,1.0,0.0009305866774804541,128.0,0.5,bayes,3.0,0.01
0.5176,3.0,1.0,0.0010638566586510458,128.0,0.5,bayes,3.0,0.01
0.5111,3.0,1.0,0.0009326543039076713,128.0,0.5,bayes,3.0,0.01
0.5152,3.0,1.0,0.000931906223024683,128.0,0.5,bayes,3.0,0.01
0.5136,3.0,1.0,0.0009332680374825947,128.0,0.5,bayes,3.0,0.01
0.5125,3.0,1.0,0.0009339244797735508,128.0,0.5,bayes,3.0,0.01
0.5119,3.0,1.0,0.0009345405780299465,128.0,0.5,bayes,3.0,0.01
0.514,3.0,1.0,0.001065110129283482,128.0,0.5,bayes,3.0,0.01
0.5118,3.0,1.0,0.0010652727285829313,128.0,0.5,bayes,3.0,0.01
0.5083,3.0,1.0,0.0010652114280222155,128.0,0.5,bayes,3.0,0.01
0.5175,3.0,1.0,0.001064356957584243,128.0,0.5,bayes,3.0,0.01
0.5079,3.0,1.0,0.0009339414821851893,128.0,0.5,bayes,3.0,0.01
0.5202,3.0,1.0,0.0010647776779844867,128.0,0.5,bayes,3.0,0.01
0.5066,3.0,1.0,0.0009306633951348943,128.0,0.5,bayes,3.0,0.01
0.5211,3.0,1.0,0.0010649076153990296,128.0,0.5,bayes,3.0,0.01
0.519,3.0,1.0,0.0009257444563420716,128.0,0.5,bayes,3.0,0.01
0.5142,3.0,1.0,0.0010641310594478404,128.0,0.5,bayes,3.0,0.01
0.517,3.0,1.0,0.0009283381431648802,128.0,0.5,bayes,3.0,0.01
0.5136,3.0,1.0,0.0009300056880525675,128.0,0.5,bayes,3.0,0.01
0.5119,3.0,1.0,0.0010643263623773584,128.0,0.5,bayes,3.0,0.01
0.507,3.0,1.0,0.0009307310656821752,128.0,0.5,bayes,3.0,0.01
0.515,3.0,1.0,0.0010642156512050993,128.0,0.5,bayes,3.0,0.01
0.5122,3.0,1.0,0.0009279288896054525,128.0,0.5,bayes,3.0,0.01
0.5128,3.0,1.0,0.0009281998685766398,128.0,0.5,bayes,3.0,0.01
0.5152,3.0,1.0,0.0009284291580197274,128.0,0.5,bayes,3.0,0.01
0.5176,3.0,1.0,0.0010649254701182798,128.0,0.5,bayes,3.0,0.01
0.5117,3.0,1.0,0.0009250845106881949,128.0,0.5,bayes,3.0,0.01
0.5105,3.0,1.0,0.0009294991973481511,128.0,0.5,bayes,3.0,0.01
0.5141,3.0,1.0,0.001065937834679523,128.0,0.5,bayes,3.0,0.01
0.515,3.0,1.0,0.001066126820547111,128.0,0.5,bayes,3.0,0.01
0.5154,3.0,1.0,0.0010664142683984663,128.0,0.5,bayes,3.0,0.01
0.5147,3.0,1.0,0.0010667297042446526,128.0,0.5,bayes,3.0,0.01
0.5132,3.0,1.0,0.0010670741428824933,128.0,0.5,bayes,3.0,0.01
0.5163,3.0,1.0,0.0009304725546284712,128.0,0.5,bayes,3.0,0.01
0.5152,3.0,1.0,0.0010671738479935808,128.0,0.5,bayes,3.0,0.01
0.5148,3.0,1.0,0.0009322126934195725,128.0,0.5,bayes,3.0,0.01
0.5168,3.0,1.0,0.000933124187281862,128.0,0.5,bayes,3.0,0.01
0.5135,3.0,1.0,0.001067190984111297,128.0,0.5,bayes,3.0,0.01
0.509,3.0,1.0,0.0009356002865446288,128.0,0.5,bayes,3.0,0.01
0.514,3.0,1.0,0.0009333013540288291,128.0,0.5,bayes,3.0,0.01
0.5111,3.0,1.0,0.0010675257203675598,128.0,0.5,bayes,3.0,0.01
0.5094,3.0,1.0,0.0010673067575804839,128.0,0.5,bayes,3.0,0.01
0.5183,3.0,1.0,0.0010664689688924798,128.0,0.5,bayes,3.0,0.01
0.5051,3.0,1.0,0.0009337600445549719,128.0,0.5,bayes,3.0,0.01
0.507,3.0,1.0,0.0009292747357775566,128.0,0.5,bayes,3.0,0.01
0.5072,3.0,1.0,0.000926656022617832,128.0,0.5,bayes,3.0,0.01
0.5139,3.0,1.0,0.0010668895337883854,128.0,0.5,bayes,3.0,0.01
0.5155,3.0,1.0,0.0008532366336102685,128.0,0.5,bayes,3.0,0.01
0.5134,3.0,1.0,0.0009229496538477371,128.0,0.5,bayes,3.0,0.01
0.516,3.0,1.0,0.0009234941653438883,128.0,0.5,bayes,3.0,0.01
0.516,3.0,1.0,0.0008511424845467457,128.0,0.5,bayes,3.0,0.01
0.5154,3.0,1.0,0.001062343734452655,128.0,0.5,bayes,3.0,0.01
0.5115,3.0,1.0,0.0009231109456998962,128.0,0.5,bayes,3.0,0.01
0.5164,3.0,1.0,0.0010631115574677682,128.0,0.5,bayes,3.0,0.01
0.5154,3.0,1.0,0.0010634885679602717,128.0,0.5,bayes,3.0,0.01
0.5149,3.0,1.0,0.0009235988521584936,128.0,0.5,bayes,3.0,0.01
0.5129,3.0,1.0,0.0010638410931571199,128.0,0.5,bayes,3.0,0.01
0.5124,3.0,1.0,0.001063846973145405,128.0,0.5,bayes,3.0,0.01
0.5177,3.0,1.0,0.001063950679377405,128.0,0.5,bayes,3.0,0.01
0.5191,3.0,1.0,0.001064398080981308,128.0,0.5,bayes,3.0,0.01
0.5133,3.0,1.0,0.0009249254554898827,128.0,0.5,bayes,3.0,0.01
0.5105,3.0,1.0,0.0010649304930199512,128.0,0.5,bayes,3.0,0.01
0.5158,3.0,1.0,0.0008506752549006685,128.0,0.5,bayes,3.0,0.01
0.5113,3.0,1.0,0.0010623377466480424,128.0,0.5,bayes,3.0,0.01
0.5181,3.0,1.0,0.0010621427684288055,128.0,0.5,bayes,3.0,0.01
0.5155,3.0,1.0,0.0009238018870310878,128.0,0.5,bayes,3.0,0.01
0.5169,3.0,1.0,0.0009247395435404806,128.0,0.5,bayes,3.0,0.01
0.5164,3.0,1.0,0.001062106519879162,128.0,0.5,bayes,3.0,0.01
0.5194,3.0,1.0,0.0009264333248241847,128.0,0.5,bayes,3.0,0.01
0.5106,3.0,1.0,0.0010616856366696564,128.0,0.5,bayes,3.0,0.01
0.5149,3.0,1.0,0.0009277102818310026,128.0,0.5,bayes,3.0,0.01
0.5179,3.0,1.0,0.0010613640240005556,128.0,0.5,bayes,3.0,0.01
0.5136,3.0,1.0,0.0009287577173363728,128.0,0.5,bayes,3.0,0.01
0.511,3.0,1.0,0.0009297027533594275,128.0,0.5,bayes,3.0,0.01
0.5105,3.0,1.0,0.001062249759495498,128.0,0.5,bayes,3.0,0.01
0.5073,3.0,1.0,0.0009285699605582481,128.0,0.5,bayes,3.0,0.01
0.5056,3.0,1.0,0.0009261533398387581,128.0,0.5,bayes,3.0,0.01
0.5164,3.0,1.0,0.0010612985586433503,128.0,0.5,bayes,3.0,0.01
0.5154,3.0,1.0,0.0009228032019799327,128.0,0.5,bayes,3.0,0.01
0.5147,3.0,1.0,0.0009237939680304285,128.0,0.5,bayes,3.0,0.01
0.514,3.0,1.0,0.0009252080128034915,128.0,0.5,bayes,3.0,0.01
0.5108,3.0,1.0,0.0010619558911834175,128.0,0.5,bayes,3.0,0.01
0.5141,3.0,1.0,0.0010616295911040543,128.0,0.5,bayes,3.0,0.01
0.5036,3.0,1.0,0.0010618582168534475,128.0,0.5,bayes,3.0,0.01
0.5158,3.0,1.0,0.0009226805075400717,128.0,0.5,bayes,3.0,0.01
0.5173,3.0,1.0,0.0009238456016739991,128.0,0.5,bayes,3.0,0.01
0.5116,3.0,1.0,0.001058702006716152,128.0,0.5,bayes,3.0,0.01
0.5159,3.0,1.0,0.0009251247873063122,128.0,0.5,bayes,3.0,0.01
0.5166,3.0,1.0,0.0010584844729933426,128.0,0.5,bayes,3.0,0.01
0.5171,3.0,1.0,0.0010588974739598209,128.0,0.5,bayes,3.0,0.01
0.5127,3.0,1.0,0.0009258722925341491,128.0,0.5,bayes,3.0,0.01
0.5125,3.0,1.0,0.0009269323761220612,128.0,0.5,bayes,3.0,0.01
0.5118,3.0,1.0,0.0009273933877694824,128.0,0.5,bayes,3.0,0.01
0.5115,3.0,1.0,0.0009259416221443884,128.0,0.5,bayes,3.0,0.01
0.5169,3.0,1.0,0.0009248771773680088,128.0,0.5,bayes,3.0,0.01
0.52,3.0,1.0,0.0009280037126012824,128.0,0.5,bayes,3.0,0.01
0.5123,3.0,1.0,0.0009295410131441728,128.0,0.5,bayes,3.0,0.01
0.5101,3.0,1.0,0.0009335406451726552,128.0,0.5,bayes,3.0,0.01
0.5091,3.0,1.0,0.0009285185637600204,128.0,0.5,bayes,3.0,0.01
0.5153,3.0,1.0,0.0010595247718332387,128.0,0.5,bayes,3.0,0.01
0.5117,3.0,1.0,0.0009275384308717022,128.0,0.5,bayes,3.0,0.01
0.5129,3.0,1.0,0.001059940184989455,128.0,0.5,bayes,3.0,0.01
0.5097,3.0,1.0,0.0009276489475759895,128.0,0.5,bayes,3.0,0.01
0.5123,3.0,1.0,0.0009267357872847318,128.0,0.5,bayes,3.0,0.01
0.513,3.0,1.0,0.0009266187032330818,128.0,0.5,bayes,3.0,0.01
0.5123,3.0,1.0,0.0009249351953799753,128.0,0.5,bayes,3.0,0.01
0.5138,3.0,1.0,0.0010607915256589538,128.0,0.5,bayes,3.0,0.01
0.5089,3.0,1.0,0.0010609483158948074,128.0,0.5,bayes,3.0,0.01
0.5103,3.0,1.0,0.0009268381690627224,128.0,0.5,bayes,3.0,0.01
0.5145,3.0,1.0,0.0009262923305882431,128.0,0.5,bayes,3.0,0.01
0.5103,3.0,1.0,0.0010604742332327541,128.0,0.5,bayes,3.0,0.01
0.5159,3.0,1.0,0.0009267941826170551,128.0,0.5,bayes,3.0,0.01
0.5112,3.0,1.0,0.001060012386358105,128.0,0.5,bayes,3.0,0.01
0.5106,3.0,1.0,0.0009284745374977879,128.0,0.5,bayes,3.0,0.01
0.509,3.0,1.0,0.0009271297293948366,128.0,0.5,bayes,3.0,0.01
0.5125,3.0,1.0,0.0009223710762674316,128.0,0.5,bayes,3.0,0.01
0.5103,3.0,1.0,0.001060311201623589,128.0,0.5,bayes,3.0,0.01
0.5146,3.0,1.0,0.0009258843205016456,128.0,0.5,bayes,3.0,0.01
0.5132,3.0,1.0,0.0009265806212394378,128.0,0.5,bayes,3.0,0.01
0.5185,3.0,1.0,0.0009270025249804425,128.0,0.5,bayes,3.0,0.01
0.5106,3.0,1.0,0.0010595999887046523,128.0,0.5,bayes,3.0,0.01
0.5129,3.0,1.0,0.0009285192937653285,128.0,0.5,bayes,3.0,0.01
0.5105,3.0,1.0,0.0009233225947346238,128.0,0.5,bayes,3.0,0.01
0.5148,3.0,1.0,0.0009278733192975418,128.0,0.5,bayes,3.0,0.01
0.506,3.0,1.0,0.0010613310420554136,128.0,0.5,bayes,3.0,0.01
0.5175,3.0,1.0,0.000927212524018088,128.0,0.5,bayes,3.0,0.01
0.5132,3.0,1.0,0.000928470389368434,128.0,0.5,bayes,3.0,0.01
0.5158,3.0,1.0,0.0010580493398196272,128.0,0.5,bayes,3.0,0.01
0.5133,3.0,1.0,0.001058409990798833,128.0,0.5,bayes,3.0,0.01
0.5142,3.0,1.0,0.0009293903588377177,128.0,0.5,bayes,3.0,0.01
0.5177,3.0,1.0,0.0010586478238486042,128.0,0.5,bayes,3.0,0.01
0.5103,3.0,1.0,0.001059019764773727,128.0,0.5,bayes,3.0,0.01
0.5147,3.0,1.0,0.0009299506351049728,128.0,0.5,bayes,3.0,0.01
0.5173,3.0,1.0,0.000930950802966816,128.0,0.5,bayes,3.0,0.01
0.5123,3.0,1.0,0.0009319212808446201,128.0,0.5,bayes,3.0,0.01
0.5131,3.0,1.0,0.0009321589695748876,128.0,0.5,bayes,3.0,0.01
0.5145,3.0,1.0,0.0009323525490085279,128.0,0.5,bayes,3.0,0.01
0.509,3.0,1.0,0.0009330314445793145,128.0,0.5,bayes,3.0,0.01
0.5151,3.0,1.0,0.0009315566388403381,128.0,0.5,bayes,3.0,0.01
0.5174,3.0,1.0,0.001059062511298136,128.0,0.5,bayes,3.0,0.01
0.5127,3.0,1.0,0.00093253656773797,128.0,0.5,bayes,3.0,0.01
0.5148,3.0,1.0,0.0009327801738927972,128.0,0.5,bayes,3.0,0.01
0.5156,3.0,1.0,0.0009334001700753575,128.0,0.5,bayes,3.0,0.01
0.5131,3.0,1.0,0.0009344375167176401,128.0,0.5,bayes,3.0,0.01
0.5096,3.0,1.0,0.0009462003111897047,128.0,0.5,bayes,3.0,0.01
0.5148,3.0,1.0,0.001060229024342294,128.0,0.5,bayes,3.0,0.01
0.518,3.0,1.0,0.0009338957626930028,128.0,0.5,bayes,3.0,0.01
0.516,3.0,1.0,0.0009350550729536844,128.0,0.5,bayes,3.0,0.01
0.5112,3.0,1.0,0.0009362223097942499,128.0,0.5,bayes,3.0,0.01
0.5096,3.0,1.0,0.0009356282241024298,128.0,0.5,bayes,3.0,0.01
0.5126,3.0,1.0,0.0009344852985717324,128.0,0.5,bayes,3.0,0.01
0.516,3.0,1.0,0.0010602088913206382,128.0,0.5,bayes,3.0,0.01
0.5168,3.0,1.0,0.0010604329333830456,128.0,0.5,bayes,3.0,0.01
0.5101,3.0,1.0,0.0009351558745394382,128.0,0.5,bayes,3.0,0.01
0.5119,3.0,1.0,0.0009338173128029614,128.0,0.5,bayes,3.0,0.01
0.5121,3.0,1.0,0.0009340612101084811,128.0,0.5,bayes,3.0,0.01
0.5099,3.0,1.0,0.000933745722216648,128.0,0.5,bayes,3.0,0.01
0.5126,3.0,1.0,0.0009330777562195938,128.0,0.5,bayes,3.0,0.01
0.5173,3.0,1.0,0.0009332500409528324,128.0,0.5,bayes,3.0,0.01
0.513,3.0,1.0,0.0010613041780855106,128.0,0.5,bayes,3.0,0.01
0.505,3.0,1.0,0.000934544048241862,128.0,0.5,bayes,3.0,0.01
0.5155,3.0,1.0,0.0009308586911014596,128.0,0.5,bayes,3.0,0.01
0.514,3.0,1.0,0.000931857060516375,128.0,0.5,bayes,3.0,0.01
0.5085,3.0,1.0,0.0009322190450435958,128.0,0.5,bayes,3.0,0.01
0.5141,3.0,1.0,0.0010608622666932002,128.0,0.5,bayes,3.0,0.01
0.5118,3.0,1.0,0.0010610192220566624,128.0,0.5,bayes,3.0,0.01
0.5185,3.0,1.0,0.0009308452491841793,128.0,0.5,bayes,3.0,0.01
0.5138,3.0,1.0,0.0009326732800985761,128.0,0.5,bayes,3.0,0.01
0.5052,3.0,1.0,0.0009508073002668578,128.0,0.5,bayes,3.0,0.01
0.516,3.0,1.0,0.0010597663490792817,128.0,0.5,bayes,3.0,0.01
0.513,3.0,1.0,0.0009290530497830162,128.0,0.5,bayes,3.0,0.01
0.513,3.0,1.0,0.0009294054038525943,128.0,0.5,bayes,3.0,0.01
